,dvcat,weight,Survived,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity,caseid
2554,25-39,16.1889999997802,survived,airbag,belted,0,m,17,2001,1995.0,deploy,driver,1,1.0,4:81:1
2555,10-24,122.35899999924,survived,none,belted,1,m,17,2001,1989.0,unavail,driver,0,0.0,4:82:1
2556,10-24,122.35899999924,survived,airbag,belted,0,m,65,2001,2000.0,nodeploy,driver,0,0.0,4:82:2
2557,10-24,122.35899999924,survived,airbag,belted,0,f,91,2001,2000.0,nodeploy,pass,0,2.0,4:82:2
2558,10-24,50.7009999998845,survived,airbag,belted,0,m,52,2001,2001.0,nodeploy,driver,0,2.0,4:83:1
2559,10-24,184.793999999762,survived,airbag,belted,0,f,28,2001,1993.0,nodeploy,driver,0,2.0,4:84:1
2560,10-24,184.793999999762,survived,airbag,belted,1,f,23,2001,1997.0,deploy,driver,1,0.0,4:84:2
2561,10-24,306.327999997884,survived,airbag,belted,1,m,21,2001,2000.0,deploy,driver,1,0.0,4:86:2
2562,25-39,61.92699999967589,survived,none,belted,1,f,62,2001,1986.0,unavail,driver,0,1.0,4:88:1
2563,25-39,61.92699999967589,survived,airbag,belted,1,f,17,2001,2001.0,deploy,driver,1,1.0,4:88:2
2564,10-24,374.155999999493,survived,airbag,belted,1,f,32,2001,1999.0,nodeploy,driver,0,0.0,4:90:1
2565,10-24,1064.2599999904598,survived,airbag,belted,1,m,18,2001,1993.0,nodeploy,driver,0,0.0,4:91:2
2566,10-24,1064.2599999904598,survived,airbag,belted,1,m,17,2001,1993.0,nodeploy,pass,0,0.0,4:91:2
2567,25-39,28.287999999942304,survived,airbag,belted,0,m,17,2001,2001.0,nodeploy,driver,0,3.0,4:92:1
2568,25-39,28.287999999942304,survived,airbag,belted,0,m,16,2001,2001.0,nodeploy,pass,0,3.0,4:92:1
2569,25-39,58.3439999995753,survived,airbag,belted,1,m,47,2001,1994.0,deploy,driver,1,3.0,4:94:1
2570,10-24,0.0,survived,airbag,belted,1,m,31,2001,2000.0,deploy,driver,1,1.0,4:503:1
2571,10-24,0.0,survived,airbag,belted,1,m,29,2001,2000.0,nodeploy,driver,0,0.0,4:504:2
2572,10-24,0.0,survived,airbag,belted,1,f,34,2001,2000.0,nodeploy,pass,0,0.0,4:504:2
2573,25-39,38.283999999985106,survived,airbag,belted,1,m,37,2001,2000.0,nodeploy,driver,0,3.0,5:1:1
2574,40-54,335.838999997824,survived,airbag,belted,1,f,31,2001,1998.0,deploy,driver,1,1.0,5:2:2
2575,10-24,38.704999999608795,survived,airbag,belted,1,f,80,2001,1995.0,deploy,driver,1,3.0,5:9:2
2576,10-24,613.797999992967,survived,none,belted,0,f,65,2001,1990.0,unavail,driver,0,0.0,5:10:1
2577,10-24,613.797999992967,survived,none,none,1,f,20,2001,1990.0,unavail,driver,0,1.0,5:10:2
2578,25-39,269.91699999943404,survived,airbag,none,1,m,23,2001,1997.0,deploy,driver,1,3.0,5:13:1
2579,10-24,2856.01599997282,survived,none,none,1,m,56,2001,1992.0,unavail,driver,0,0.0,5:15:1
2580,10-24,106.28899999987301,survived,airbag,belted,1,m,29,2001,1996.0,nodeploy,driver,0,0.0,5:16:1
2581,25-39,106.28899999987301,survived,airbag,none,0,m,67,2001,1996.0,deploy,driver,1,2.0,5:16:2
2582,25-39,106.28899999987301,Not_Survived,airbag,belted,0,f,67,2001,1996.0,deploy,pass,1,4.0,5:16:2
2583,25-39,87.56499999947849,survived,airbag,belted,1,m,30,2001,1995.0,deploy,driver,1,1.0,5:22:2
2584,10-24,1764.88299998641,survived,airbag,belted,0,f,19,2001,1991.0,deploy,driver,1,0.0,5:24:1
2585,10-24,1764.88299998641,survived,airbag,none,1,f,27,2001,2001.0,nodeploy,driver,0,0.0,5:24:2
2586,10-24,1764.88299998641,survived,none,none,1,f,52,2001,2001.0,unavail,pass,0,0.0,5:24:2
2587,10-24,770.090999998152,survived,airbag,belted,0,m,73,2001,1995.0,nodeploy,driver,0,1.0,5:25:2
2588,10-24,770.090999998152,survived,airbag,belted,0,m,41,2001,1995.0,nodeploy,pass,0,0.0,5:25:2
2589,10-24,31.959999999962697,survived,airbag,none,1,f,40,2001,2001.0,deploy,driver,1,0.0,5:28:1
2590,10-24,31.959999999962697,survived,airbag,none,1,m,35,2001,2001.0,deploy,pass,1,3.0,5:28:1
2591,10-24,30.0909999997821,survived,airbag,belted,1,m,19,2001,1990.0,deploy,driver,1,0.0,5:29:2
2592,10-24,719.6969999969009,survived,airbag,belted,1,m,73,2001,2000.0,deploy,driver,1,1.0,5:30:1
2593,40-54,95.23999999929221,survived,airbag,belted,1,m,19,2001,1998.0,deploy,driver,1,3.0,5:32:1
2594,40-54,95.23999999929221,survived,none,belted,1,m,46,2001,1990.0,unavail,driver,0,3.0,5:32:2
2595,25-39,334.86499999836104,survived,airbag,belted,0,f,65,2001,1997.0,nodeploy,driver,0,1.0,5:33:2
2596,25-39,790.229999996722,survived,none,belted,1,m,19,2001,1991.0,unavail,driver,0,0.0,5:35:2
2597,25-39,790.229999996722,survived,none,belted,1,f,20,2001,1991.0,unavail,pass,0,2.0,5:35:2
2598,55+,31.959999999962697,survived,airbag,belted,1,m,57,2001,1999.0,deploy,driver,1,3.0,5:37:1
2599,10-24,1171.49099999666,survived,none,none,0,m,19,2001,1987.0,unavail,driver,0,0.0,5:38:2
2600,10-24,1171.49099999666,survived,none,belted,0,m,18,2001,1987.0,unavail,pass,0,1.0,5:38:2
2601,25-39,87.56499999947849,survived,airbag,belted,1,f,74,2001,1996.0,deploy,driver,1,0.0,5:40:1
2602,25-39,87.56499999947849,survived,none,none,1,m,29,2001,1988.0,unavail,driver,0,3.0,5:40:2
2603,10-24,738.792999997735,survived,none,belted,0,m,51,2001,1993.0,unavail,driver,0,0.0,5:42:2
2604,55+,76.18199999909852,Not_Survived,airbag,none,1,m,51,2001,2000.0,deploy,driver,1,3.0,5:46:1
2605,10-24,790.953999996185,survived,airbag,belted,0,f,40,2001,1995.0,deploy,driver,1,1.0,5:47:2
2606,10-24,1773.3469999879605,survived,none,belted,1,f,50,2001,1986.0,unavail,driver,0,0.0,5:48:1
2607,10-24,411.069999996573,survived,airbag,belted,1,f,44,2001,1993.0,nodeploy,driver,0,0.0,5:49:1
2608,25-39,921.632999993861,survived,airbag,belted,1,m,20,2001,1997.0,deploy,driver,1,0.0,5:51:1
2609,25-39,921.632999993861,survived,airbag,belted,1,m,17,2001,1997.0,deploy,pass,1,0.0,5:51:1
2610,10-24,921.632999993861,survived,airbag,belted,1,f,63,2001,1995.0,deploy,driver,1,0.0,5:52:2
2611,40-54,222.30099999904598,survived,airbag,belted,1,f,49,2001,1998.0,deploy,driver,1,5.0,5:53:1
2612,40-54,222.30099999904598,survived,airbag,belted,1,f,19,2001,1992.0,deploy,driver,1,5.0,5:53:2
2613,10-24,445.189999997616,survived,none,belted,0,m,32,2001,1985.0,unavail,driver,0,1.0,5:54:2
2614,10-24,998.131999999285,survived,airbag,belted,1,m,17,2001,1993.0,deploy,driver,1,0.0,5:55:2
2615,10-24,998.131999999285,survived,airbag,belted,1,m,17,2001,1993.0,deploy,pass,1,0.0,5:55:2
2616,10-24,211.177999999374,survived,airbag,belted,1,f,68,2001,1999.0,nodeploy,driver,0,2.0,5:57:1
2617,25-39,468.797999996692,survived,none,belted,1,m,19,2001,1991.0,unavail,driver,0,1.0,5:60:1
2618,25-39,35.025999999605105,survived,airbag,none,1,m,38,2001,1996.0,deploy,driver,1,3.0,5:61:1
2619,25-39,35.025999999605105,survived,airbag,none,1,m,30,2001,2000.0,deploy,driver,1,1.0,5:61:2
2620,25-39,35.025999999605105,survived,airbag,none,1,f,46,2001,2000.0,deploy,pass,1,1.0,5:61:2
2621,10-24,157.894999999553,survived,airbag,belted,0,f,75,2001,1998.0,nodeploy,driver,0,,5:62:2
2622,10-24,157.894999999553,survived,airbag,belted,1,f,56,2001,2000.0,nodeploy,driver,0,0.0,5:62:3
2623,10-24,157.894999999553,survived,airbag,belted,1,f,83,2001,2000.0,nodeploy,pass,0,0.0,5:62:3
2624,25-39,185.376999998465,survived,airbag,belted,1,f,68,2001,1999.0,deploy,driver,1,2.0,5:66:2
2625,10-24,563.761999994516,survived,airbag,belted,1,f,39,2001,1998.0,nodeploy,driver,0,0.0,5:69:1
2626,25-39,129.756999999285,survived,airbag,belted,1,f,31,2001,2001.0,deploy,driver,1,3.0,5:70:1
2627,10-24,548.636999994516,survived,airbag,belted,1,f,23,2001,1996.0,deploy,driver,1,0.0,5:73:1
2628,10-24,548.636999994516,survived,none,none,0,f,68,2001,1986.0,unavail,driver,0,0.0,5:73:2
2629,10-24,548.636999994516,survived,none,none,0,f,73,2001,1986.0,unavail,pass,0,1.0,5:73:2
2630,25-39,34.5489999996498,survived,airbag,belted,1,m,46,2001,2001.0,deploy,driver,1,2.0,5:80:1
2631,10-24,391.69199999794404,survived,none,belted,0,f,19,2001,1989.0,unavail,driver,0,0.0,5:82:2
2632,10-24,391.69199999794404,survived,none,belted,0,m,42,2001,1989.0,unavail,pass,0,1.0,5:82:2
2633,10-24,594.811999998987,survived,airbag,belted,1,f,74,2001,1993.0,deploy,driver,1,2.0,5:83:2
2634,10-24,155.036999998614,survived,airbag,belted,0,f,16,2001,1999.0,deploy,driver,1,2.0,5:87:2
2635,25-39,269.91699999943404,survived,none,none,1,f,54,2001,1992.0,unavail,driver,0,3.0,5:90:1
2636,10-24,269.91699999943404,survived,airbag,belted,1,m,65,2001,1998.0,deploy,driver,1,1.0,5:90:2
2637,40-54,114.947999999858,survived,airbag,belted,1,f,78,2001,1994.0,deploy,driver,1,2.0,5:98:1
2638,40-54,114.947999999858,survived,airbag,none,1,m,88,2001,1994.0,deploy,pass,1,3.0,5:98:1
2639,10-24,1858.3719999939199,survived,airbag,belted,1,m,27,2001,1994.0,nodeploy,driver,0,0.0,5:99:1
2640,10-24,1189.8649999946401,survived,none,belted,1,f,17,2001,1990.0,unavail,driver,0,0.0,5:105:1
2641,10-24,1770.26099999249,survived,none,belted,0,m,43,2001,1989.0,unavail,driver,0,0.0,5:108:2
2642,10-24,208.012999998406,survived,airbag,belted,1,f,23,2001,2001.0,nodeploy,driver,0,2.0,5:109:1
2643,10-24,208.012999998406,survived,airbag,belted,0,f,51,2001,1991.0,nodeploy,driver,0,0.0,5:109:2
2644,25-39,122.169999999925,survived,airbag,belted,1,m,35,2001,1992.0,deploy,driver,1,2.0,5:113:1
2645,10-24,122.169999999925,survived,none,belted,1,f,23,2001,1990.0,unavail,driver,0,3.0,5:113:2
2646,1-9km/h,3346.67699998617,survived,none,belted,0,m,80,2001,1984.0,unavail,driver,0,0.0,5:114:1
2647,10-24,173.68399999849498,survived,airbag,none,0,m,35,2001,1997.0,deploy,driver,1,2.0,5:115:1
2648,10-24,173.68399999849498,survived,airbag,none,1,f,28,2001,1999.0,deploy,driver,1,1.0,5:115:2
2649,25-39,528.201999999583,survived,airbag,belted,1,m,50,2001,1999.0,nodeploy,driver,0,0.0,5:117:1
2650,10-24,941.061999998987,survived,airbag,none,1,f,32,2001,2001.0,deploy,driver,1,1.0,5:119:2
2651,25-39,263.266999997199,survived,airbag,belted,0,f,45,2001,1997.0,nodeploy,driver,0,0.0,5:121:1
2652,10-24,122.169999999925,survived,airbag,belted,0,m,46,2001,1998.0,nodeploy,driver,0,1.0,5:124:1
2653,10-24,122.169999999925,survived,none,none,1,f,24,2001,1994.0,unavail,driver,0,3.0,5:124:2
2654,10-24,713.694999992847,survived,none,belted,1,m,44,2001,1988.0,unavail,driver,0,0.0,5:125:1
2655,10-24,713.694999992847,survived,none,belted,1,m,38,2001,1988.0,unavail,driver,0,1.0,5:125:2
2656,10-24,713.694999992847,survived,none,belted,1,m,38,2001,1988.0,unavail,pass,0,1.0,5:125:2
2657,10-24,292.41099999845,survived,airbag,belted,0,f,34,2001,1996.0,nodeploy,driver,0,2.0,5:127:2
2658,10-24,323.587999999523,survived,airbag,none,0,m,61,2001,2001.0,nodeploy,driver,0,1.0,5:130:2
2659,10-24,111.474999999627,survived,airbag,none,1,m,33,2001,1997.0,deploy,driver,1,3.0,5:133:1
2660,10-24,111.474999999627,survived,airbag,belted,0,f,59,2001,1994.0,nodeploy,driver,0,1.0,5:133:2
2661,10-24,798.8219999969009,survived,airbag,belted,1,f,53,2001,1996.0,nodeploy,driver,0,0.0,5:135:1
2662,10-24,798.8219999969009,survived,airbag,belted,1,f,16,2001,1996.0,nodeploy,pass,0,0.0,5:135:1
2663,10-24,1179.38899999857,survived,none,belted,1,m,21,2001,1990.0,unavail,driver,0,0.0,5:136:1
2664,10-24,325.40299999713903,survived,airbag,belted,0,m,39,2001,1997.0,nodeploy,driver,0,1.0,5:137:1
2665,40-54,651.666999995708,survived,airbag,none,1,m,61,2001,1994.0,deploy,driver,1,5.0,5:139:1
2666,40-54,651.666999995708,survived,airbag,none,1,f,61,2001,1994.0,deploy,pass,1,5.0,5:139:1
2667,10-24,669.615999996662,survived,none,belted,1,f,38,2001,1990.0,unavail,driver,0,3.0,5:143:1
2668,10-24,669.615999996662,survived,airbag,belted,0,f,59,2001,1998.0,nodeploy,driver,0,2.0,5:143:2
2669,10-24,669.615999996662,survived,airbag,belted,0,f,56,2001,1998.0,nodeploy,pass,0,2.0,5:143:2
2670,55+,385.512999996543,survived,airbag,belted,1,m,25,2001,1998.0,deploy,driver,1,2.0,5:144:1
2671,10-24,385.512999996543,survived,airbag,none,0,f,53,2001,2000.0,nodeploy,driver,0,1.0,5:145:2
2672,10-24,772.046999998391,survived,airbag,belted,0,f,83,2001,1991.0,deploy,driver,1,5.0,5:146:1
2673,10-24,114.947999999858,survived,airbag,belted,1,f,78,2001,1990.0,deploy,driver,1,3.0,5:148:1
2674,10-24,114.947999999858,survived,airbag,belted,0,m,21,2001,1999.0,nodeploy,driver,0,0.0,5:148:2
2675,10-24,114.947999999858,survived,airbag,belted,0,f,20,2001,1999.0,nodeploy,pass,0,0.0,5:148:2
2676,10-24,266.412999998778,survived,airbag,none,1,m,42,2001,1991.0,deploy,driver,1,0.0,5:149:1
2677,10-24,266.412999998778,survived,none,none,1,f,32,2001,1991.0,unavail,pass,0,1.0,5:149:1
2678,10-24,266.412999998778,survived,airbag,none,0,m,66,2001,1997.0,deploy,driver,1,1.0,5:149:2
2679,10-24,404.56699999794404,survived,airbag,none,0,m,20,2001,2000.0,deploy,driver,1,0.0,5:150:1
2680,25-39,404.56699999794404,survived,airbag,belted,1,f,24,2001,1999.0,deploy,driver,1,0.0,5:151:1
2681,10-24,106.393999999389,survived,airbag,none,0,m,23,2001,1994.0,deploy,driver,1,1.0,5:153:2
2682,10-24,960.503999993205,survived,airbag,belted,1,m,44,2001,1992.0,nodeploy,driver,0,1.0,5:154:2
2683,10-24,1458.59299999475,survived,airbag,belted,1,m,77,2001,2001.0,deploy,driver,1,0.0,5:155:1
2684,10-24,1458.59299999475,survived,airbag,belted,1,f,75,2001,2001.0,deploy,pass,1,0.0,5:155:1
2685,10-24,1171.9129999876,survived,airbag,belted,0,f,78,2001,1991.0,nodeploy,driver,0,0.0,5:158:2
2686,10-24,116.139999999665,survived,airbag,none,0,m,26,2001,1998.0,deploy,driver,1,0.0,6:5:1
2687,10-24,116.139999999665,survived,airbag,none,0,m,23,2001,1998.0,deploy,pass,1,1.0,6:5:1
2688,25-39,326.709999997169,survived,airbag,belted,1,m,38,2001,1995.0,deploy,driver,1,2.0,6:6:1
2689,10-24,15.631999999983199,survived,airbag,none,1,f,36,2001,1994.0,deploy,driver,1,2.0,6:7:1
2690,25-39,15.631999999983199,survived,airbag,none,1,m,43,2001,2000.0,deploy,driver,1,0.0,6:7:2
2691,25-39,15.631999999983199,survived,airbag,none,1,f,38,2001,2000.0,deploy,pass,1,3.0,6:7:2
2692,25-39,15.631999999983199,survived,airbag,none,1,m,47,2001,2000.0,deploy,driver,1,3.0,6:11:1
2693,25-39,15.631999999983199,survived,airbag,none,1,m,32,2001,2000.0,deploy,pass,1,3.0,6:11:1
2694,25-39,22.800999999977602,survived,none,none,1,m,69,2001,1983.0,unavail,driver,0,4.0,6:13:1
2695,25-39,108.396999999881,survived,airbag,none,1,f,21,2001,1998.0,deploy,driver,1,1.0,6:15:1
2696,25-39,108.396999999881,survived,airbag,none,1,f,20,2001,1998.0,deploy,pass,1,2.0,6:15:1
2697,25-39,20.3589999999385,survived,none,none,1,f,17,2001,1988.0,unavail,driver,0,1.0,6:19:1
2698,25-39,20.3589999999385,survived,none,none,1,m,70,2001,1988.0,unavail,pass,0,2.0,6:19:1
2699,10-24,15.631999999983199,survived,airbag,none,0,f,22,2001,1999.0,deploy,driver,1,2.0,6:20:1
2700,10-24,15.631999999983199,survived,airbag,none,0,m,22,2001,1999.0,deploy,pass,1,2.0,6:20:1
2701,10-24,110.508999999613,survived,airbag,none,0,f,21,2001,2001.0,nodeploy,driver,0,1.0,6:21:2
2702,10-24,403.1889999993151,survived,airbag,none,1,m,34,2001,1998.0,deploy,driver,1,0.0,6:22:1
2703,10-24,403.1889999993151,survived,airbag,none,0,f,26,2001,2000.0,nodeploy,driver,0,1.0,6:22:2
2704,10-24,15.631999999983199,survived,airbag,none,1,f,19,2001,1997.0,deploy,driver,1,0.0,6:26:1
2705,10-24,15.631999999983199,survived,airbag,none,0,f,35,2001,2001.0,deploy,driver,1,0.0,6:26:2
2706,10-24,15.631999999983199,survived,airbag,none,0,f,28,2001,2001.0,deploy,pass,1,3.0,6:26:2
2707,10-24,186.527999999002,survived,airbag,none,0,f,48,2001,1998.0,nodeploy,driver,0,1.0,6:27:2
2708,10-24,43.1159999999218,survived,airbag,none,1,m,42,2001,1999.0,nodeploy,driver,0,3.0,6:38:1
2709,10-24,96.43099999986592,survived,airbag,none,0,f,84,2001,1999.0,nodeploy,driver,0,2.0,6:46:2
2710,1-9km/h,96.43099999986592,survived,airbag,belted,0,m,38,2001,1998.0,nodeploy,driver,0,5.0,6:47:1
2711,10-24,102.765999999829,survived,airbag,none,1,m,25,2001,1999.0,deploy,driver,1,0.0,6:58:1
2712,10-24,82.3539999993518,survived,airbag,none,1,m,19,2001,2002.0,deploy,driver,1,1.0,6:65:1
2713,10-24,82.3539999993518,survived,airbag,none,1,m,21,2001,2002.0,deploy,pass,1,0.0,6:65:1
2714,40-54,54.26599999982861,survived,none,none,1,m,26,2001,1990.0,unavail,driver,0,3.0,6:70:1
2715,40-54,54.26599999982861,survived,none,none,1,f,19,2001,1990.0,unavail,pass,0,3.0,6:70:1
2716,10-24,64.7569999992847,survived,airbag,none,0,m,37,2001,1999.0,nodeploy,driver,0,1.0,6:71:2
2717,10-24,64.7569999992847,survived,airbag,none,0,f,36,2001,1999.0,nodeploy,pass,0,1.0,6:71:2
2718,1-9km/h,182.16599999926999,survived,airbag,none,1,m,73,2001,1994.0,deploy,driver,1,5.0,6:72:1
2719,10-24,417.098999999464,survived,airbag,belted,1,m,24,2001,1997.0,deploy,driver,1,0.0,6:74:1
2720,25-39,196.02599999867402,survived,none,belted,1,m,55,2001,1989.0,unavail,driver,0,0.0,6:76:1
2721,25-39,151.333999998868,survived,airbag,none,0,f,23,2001,1998.0,deploy,driver,1,1.0,6:77:1
2722,10-24,114.027999999933,survived,airbag,none,1,f,20,2001,2000.0,deploy,driver,1,5.0,6:79:1
2723,10-24,466.96999999880796,survived,airbag,none,0,m,38,2001,1994.0,nodeploy,driver,0,0.0,6:81:2
2724,10-24,47.5219999998808,survived,none,none,1,m,45,2001,1988.0,unavail,driver,0,0.0,6:83:1
2725,10-24,47.5219999998808,survived,none,none,1,f,33,2001,1988.0,unavail,pass,0,1.0,6:83:1
2726,25-39,47.5219999998808,survived,none,none,0,m,25,2001,1992.0,unavail,driver,0,0.0,6:83:2
2727,10-24,61.6339999996126,survived,airbag,none,1,m,17,2001,2002.0,nodeploy,driver,0,0.0,6:84:1
2728,10-24,245.527999999002,survived,none,none,1,m,36,2001,1989.0,unavail,driver,0,2.0,6:89:1
2729,10-24,245.527999999002,survived,none,belted,0,m,68,2001,1987.0,unavail,driver,0,0.0,6:89:2
2730,40-54,17.2409999999218,Not_Survived,none,belted,1,m,82,2001,1988.0,unavail,driver,0,4.0,6:91:1
2731,40-54,17.2409999999218,survived,none,none,1,m,54,2001,1988.0,unavail,pass,0,1.0,6:91:1
2732,10-24,105.581999999471,survived,airbag,none,1,f,40,2001,1998.0,deploy,driver,1,1.0,6:92:1
2733,10-24,105.581999999471,survived,airbag,none,1,f,40,2001,1998.0,deploy,pass,1,0.0,6:92:1
2734,10-24,43.170999999623696,survived,airbag,none,1,f,23,2001,2000.0,deploy,driver,1,5.0,6:94:1
2735,10-24,41.2939999997616,survived,airbag,belted,1,m,23,2001,2001.0,nodeploy,driver,0,0.0,6:98:2
2736,25-39,116.16399999987301,survived,none,belted,1,f,79,2001,1990.0,unavail,driver,0,1.0,6:99:1
2737,40-54,110.508999999613,survived,airbag,belted,1,f,31,2001,1999.0,deploy,driver,1,1.0,6:101:1
2738,10-24,51.4819999998435,survived,none,belted,0,m,61,2001,1990.0,unavail,driver,0,2.0,6:105:1
2739,1-9km/h,51.4819999998435,survived,airbag,none,1,m,22,2001,1997.0,deploy,driver,1,0.0,6:105:2
2740,25-39,84.58299999963491,survived,airbag,belted,0,m,85,2001,1991.0,deploy,driver,1,3.0,8:1:1
2741,40-54,84.58299999963491,survived,airbag,belted,1,f,22,2001,1997.0,deploy,driver,1,1.0,8:1:2
2742,10-24,1090.54599998891,survived,airbag,belted,1,f,62,2001,1994.0,nodeploy,driver,0,0.0,8:2:1
2743,10-24,81.984999999404,survived,none,none,1,m,53,2001,1990.0,unavail,driver,0,3.0,8:3:1
2744,10-24,84.58299999963491,survived,airbag,belted,1,m,54,2001,1998.0,nodeploy,driver,0,0.0,8:5:1
2745,25-39,84.58299999963491,survived,none,belted,0,f,58,2001,1988.0,unavail,driver,0,3.0,8:5:2
2746,10-24,533.2849999964241,survived,none,none,1,f,24,2001,1990.0,unavail,driver,0,0.0,8:6:1
2747,10-24,533.2849999964241,survived,none,none,1,f,30,2001,1990.0,unavail,pass,0,2.0,8:6:1
2748,10-24,1195.6429999917698,survived,none,none,1,m,48,2001,1987.0,unavail,driver,0,1.0,8:8:1
2749,10-24,1324.04099999368,survived,airbag,belted,0,f,77,2001,1999.0,nodeploy,driver,0,1.0,8:11:1
2750,10-24,1324.04099999368,survived,airbag,belted,0,m,79,2001,1999.0,nodeploy,pass,0,1.0,8:11:1
2751,10-24,134.523999998346,survived,airbag,none,1,m,23,2001,1994.0,deploy,driver,1,3.0,8:12:1
2752,25-39,351.597999997437,survived,airbag,belted,0,m,24,2001,1998.0,nodeploy,driver,0,2.0,8:13:1
2753,10-24,351.597999997437,survived,airbag,belted,0,m,50,2001,1997.0,nodeploy,driver,0,1.0,8:14:1
2754,10-24,351.597999997437,survived,airbag,none,1,m,24,2001,1998.0,deploy,driver,1,1.0,8:14:2
2755,25-39,704.125999994576,survived,none,none,1,f,35,2001,1983.0,unavail,driver,0,2.0,8:15:1
2756,10-24,1069.26499998569,survived,none,belted,0,m,47,2001,1993.0,unavail,driver,0,0.0,8:16:1
2757,10-24,1069.26499998569,survived,airbag,belted,1,f,25,2001,1999.0,nodeploy,driver,0,0.0,8:16:2
2758,55+,71.3269999995828,Not_Survived,none,belted,0,m,20,2001,1993.0,unavail,driver,0,4.0,8:17:1
2759,25-39,71.3269999995828,survived,airbag,belted,1,f,41,2001,2001.0,deploy,driver,1,2.0,8:17:2
2760,25-39,71.3269999995828,survived,airbag,belted,1,m,19,2001,2001.0,deploy,pass,1,1.0,8:17:2
2761,25-39,89.8359999991953,survived,airbag,belted,0,m,51,2001,1999.0,deploy,driver,1,3.0,8:19:2
2762,25-39,89.8359999991953,survived,airbag,none,0,f,50,2001,1999.0,deploy,pass,1,3.0,8:19:2
2763,10-24,89.8359999991953,survived,airbag,belted,0,m,53,2001,1995.0,nodeploy,driver,0,0.0,8:19:3
2764,10-24,89.8359999991953,survived,airbag,belted,0,m,17,2001,1995.0,nodeploy,pass,0,0.0,8:19:3
2765,10-24,3613.564999997621,survived,none,none,0,m,44,2001,1984.0,unavail,driver,0,1.0,8:20:2
2766,10-24,3613.564999997621,survived,none,none,0,f,30,2001,1984.0,unavail,pass,0,1.0,8:20:2
2767,10-24,3613.564999997621,survived,none,none,1,m,26,2001,1994.0,unavail,driver,0,0.0,8:20:3
2768,40-54,52.9929999997839,survived,none,belted,1,m,71,2001,1993.0,unavail,driver,0,2.0,8:21:1
2769,40-54,52.9929999997839,survived,none,belted,1,f,24,2001,1991.0,unavail,driver,0,3.0,8:21:2
2770,40-54,52.9929999997839,Not_Survived,none,belted,1,f,45,2001,1991.0,unavail,pass,0,4.0,8:21:2
2771,40-54,73.5879999995232,Not_Survived,airbag,none,1,m,58,2001,1991.0,deploy,driver,1,4.0,8:22:1
2772,40-54,73.5879999995232,survived,none,belted,1,m,44,2001,1989.0,unavail,driver,0,1.0,8:22:2
2773,25-39,77.0579999992624,survived,none,belted,1,f,52,2001,1988.0,unavail,driver,0,3.0,8:23:1
2774,10-24,695.664999999106,survived,airbag,belted,0,m,47,2001,1996.0,deploy,driver,1,0.0,8:24:2
2775,10-24,695.664999999106,survived,airbag,belted,0,f,47,2001,1996.0,deploy,pass,1,5.0,8:24:2
2776,25-39,142.87899999879298,survived,airbag,belted,1,f,16,2001,2000.0,deploy,driver,1,2.0,8:28:1
